experiment,method,model,trial,regret_mean,nregret_mean,n_tasks
tfidf_meta,extra_trees,extra_trees,214,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,215,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,216,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,217,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,218,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,219,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,220,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,221,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,222,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,223,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,224,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,225,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,226,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,227,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,228,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,229,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,230,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,231,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,232,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,233,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,234,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,235,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,236,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,237,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,238,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,239,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,240,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,241,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,242,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,243,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,244,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,245,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,246,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,247,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,248,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,249,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,250,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,251,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,252,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,253,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,254,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,255,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,256,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,257,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,258,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,259,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,260,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,261,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,262,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,263,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,264,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,265,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,266,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,267,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,268,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,269,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,270,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,271,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,272,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,273,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,274,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,275,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,276,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,277,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,278,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,279,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,280,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,281,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,282,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,283,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,284,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,285,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,286,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,287,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,288,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,289,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,290,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,291,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,292,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,293,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,294,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,295,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,296,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,297,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,298,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,299,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,300,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,301,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,302,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,303,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,304,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,305,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,306,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,307,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,308,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,309,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,310,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,311,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,312,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,313,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,314,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,315,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,316,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,317,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,318,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,319,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,320,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,321,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,322,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,323,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,324,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,325,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,326,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,327,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,328,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,329,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,330,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,331,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,332,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,333,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,334,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,335,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,336,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,337,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,338,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,339,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,340,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,341,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,342,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,343,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,344,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,345,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,346,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,347,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,348,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,349,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,350,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,351,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,352,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,353,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,354,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,355,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,356,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,357,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,358,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,359,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,360,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,361,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_meta,extra_trees,extra_trees,362,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,363,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,364,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,365,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,366,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,367,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,368,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,369,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,370,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,371,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,372,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,373,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,374,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,375,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,376,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,377,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,378,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,379,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,380,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,381,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,382,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,383,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,384,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,385,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,386,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,387,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,388,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,389,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,390,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,391,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,392,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,393,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,394,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,395,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,396,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,397,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,398,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,399,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,400,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,401,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,402,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,403,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,404,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,405,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,406,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,407,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,408,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,409,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,410,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,411,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,412,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,413,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,414,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,415,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,416,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,417,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,418,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,419,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,420,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,421,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,422,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,423,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,424,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,425,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,426,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,427,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,428,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,429,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,430,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,431,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,432,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,433,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,434,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,435,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,436,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,437,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,438,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,439,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,440,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,441,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,442,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,443,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,444,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,445,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,446,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,447,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,448,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,449,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,450,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,451,0.0,0.0,72
tfidf_meta,extra_trees,extra_trees,452,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,1,0.03094584289157787,0.06975399053538066,72
tfidf_meta,hist_gbrt,hist_gbrt,2,0.01247433694858344,0.03589618585811607,72
tfidf_meta,hist_gbrt,hist_gbrt,3,0.009528338793940992,0.027663086211132244,72
tfidf_meta,hist_gbrt,hist_gbrt,4,0.008763124574360358,0.025251861610916318,72
tfidf_meta,hist_gbrt,hist_gbrt,5,0.005253703827675565,0.01724882666803749,72
tfidf_meta,hist_gbrt,hist_gbrt,6,0.005073181896980036,0.016847543458674338,72
tfidf_meta,hist_gbrt,hist_gbrt,7,0.0037325446081251223,0.008931294602038618,72
tfidf_meta,hist_gbrt,hist_gbrt,8,0.0026716576094769273,0.006502385291203064,72
tfidf_meta,hist_gbrt,hist_gbrt,9,0.002414286919115665,0.006018389869526665,72
tfidf_meta,hist_gbrt,hist_gbrt,10,0.0023526400754421864,0.005847861878527802,72
tfidf_meta,hist_gbrt,hist_gbrt,11,0.002313986759473858,0.005773010911156309,72
tfidf_meta,hist_gbrt,hist_gbrt,12,0.0022628572263463146,0.005574892530207893,72
tfidf_meta,hist_gbrt,hist_gbrt,13,0.002253431498428988,0.00552814472811287,72
tfidf_meta,hist_gbrt,hist_gbrt,14,0.0013419372620533864,0.0033186833853168715,72
tfidf_meta,hist_gbrt,hist_gbrt,15,0.0012860466879655247,0.003128988240716435,72
tfidf_meta,hist_gbrt,hist_gbrt,16,0.0012231158008506912,0.0029834913240253304,72
tfidf_meta,hist_gbrt,hist_gbrt,17,0.0012161713564062477,0.002975635617640213,72
tfidf_meta,hist_gbrt,hist_gbrt,18,0.0011053114286882061,0.002740172343871424,72
tfidf_meta,hist_gbrt,hist_gbrt,19,0.0010627061051973275,0.002649609364804692,72
tfidf_meta,hist_gbrt,hist_gbrt,20,0.001038296810137769,0.00260802586513736,72
tfidf_meta,hist_gbrt,hist_gbrt,21,0.0010210756211868853,0.002554709593011112,72
tfidf_meta,hist_gbrt,hist_gbrt,22,0.0009513797589805133,0.002467857670475995,72
tfidf_meta,hist_gbrt,hist_gbrt,23,0.0009513797589805133,0.002467857670475995,72
tfidf_meta,hist_gbrt,hist_gbrt,24,0.0008704437237082231,0.00232702599283382,72
tfidf_meta,hist_gbrt,hist_gbrt,25,0.0008679166332990346,0.002324198738098166,72
tfidf_meta,hist_gbrt,hist_gbrt,26,0.0008679166332990346,0.002324198738098166,72
tfidf_meta,hist_gbrt,hist_gbrt,27,0.0007552453644746357,0.002174774599553122,72
tfidf_meta,hist_gbrt,hist_gbrt,28,0.0007552453644746357,0.002174774599553122,72
tfidf_meta,hist_gbrt,hist_gbrt,29,0.0005874751197827386,0.001597178494158447,72
tfidf_meta,hist_gbrt,hist_gbrt,30,0.0005348158254172826,0.0014036051298533733,72
tfidf_meta,hist_gbrt,hist_gbrt,31,0.00047926026986172695,0.0012940280971994174,72
tfidf_meta,hist_gbrt,hist_gbrt,32,0.00040692230689876193,0.0010091278122991247,72
tfidf_meta,hist_gbrt,hist_gbrt,33,0.00040692230689876193,0.0010091278122991247,72
tfidf_meta,hist_gbrt,hist_gbrt,34,0.0003807662072963344,0.0009792378075167236,72
tfidf_meta,hist_gbrt,hist_gbrt,35,0.0003807662072963344,0.0009792378075167236,72
tfidf_meta,hist_gbrt,hist_gbrt,36,0.0003182601553980409,0.0008991498640277305,72
tfidf_meta,hist_gbrt,hist_gbrt,37,0.0003182601553980409,0.0008991498640277305,72
tfidf_meta,hist_gbrt,hist_gbrt,38,0.0003182601553980409,0.0008991498640277305,72
tfidf_meta,hist_gbrt,hist_gbrt,39,0.0003182601553980409,0.0008991498640277305,72
tfidf_meta,hist_gbrt,hist_gbrt,40,0.0003182601553980409,0.0008991498640277305,72
tfidf_meta,hist_gbrt,hist_gbrt,41,0.0003182601553980409,0.0008991498640277305,72
tfidf_meta,hist_gbrt,hist_gbrt,42,0.0003182601553980409,0.0008991498640277305,72
tfidf_meta,hist_gbrt,hist_gbrt,43,0.0003182601553980409,0.0008991498640277305,72
tfidf_meta,hist_gbrt,hist_gbrt,44,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,45,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,46,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,47,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,48,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,49,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,50,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,51,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,52,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,53,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,54,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,55,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,56,0.00026255412450083376,0.0008013373966307564,72
tfidf_meta,hist_gbrt,hist_gbrt,57,0.0002600827919583286,0.000798596889746605,72
tfidf_meta,hist_gbrt,hist_gbrt,58,0.0002600827919583286,0.000798596889746605,72
tfidf_meta,hist_gbrt,hist_gbrt,59,0.0001628605697361063,0.0006836770053231743,72
tfidf_meta,hist_gbrt,hist_gbrt,60,0.0001628605697361063,0.0006836770053231743,72
tfidf_meta,hist_gbrt,hist_gbrt,61,0.0001628605697361063,0.0006836770053231743,72
tfidf_meta,hist_gbrt,hist_gbrt,62,0.0001628605697361063,0.0006836770053231743,72
tfidf_meta,hist_gbrt,hist_gbrt,63,0.0001628605697361063,0.0006836770053231743,72
tfidf_meta,hist_gbrt,hist_gbrt,64,0.0001628605697361063,0.0006836770053231743,72
tfidf_meta,hist_gbrt,hist_gbrt,65,0.0001628605697361063,0.0006836770053231743,72
tfidf_meta,hist_gbrt,hist_gbrt,66,0.0001628605697361063,0.0006836770053231743,72
tfidf_meta,hist_gbrt,hist_gbrt,67,0.0001628605697361063,0.0006836770053231743,72
tfidf_meta,hist_gbrt,hist_gbrt,68,7.009825548703114e-05,0.00010272503548232151,72
tfidf_meta,hist_gbrt,hist_gbrt,69,7.009825548703114e-05,0.00010272503548232151,72
tfidf_meta,hist_gbrt,hist_gbrt,70,7.009825548703114e-05,0.00010272503548232151,72
tfidf_meta,hist_gbrt,hist_gbrt,71,5.5514922153697875e-05,8.722321955531299e-05,72
tfidf_meta,hist_gbrt,hist_gbrt,72,4.148995021205976e-05,7.316985698221408e-05,72
tfidf_meta,hist_gbrt,hist_gbrt,73,4.35388366422836e-06,7.963805860669741e-06,72
tfidf_meta,hist_gbrt,hist_gbrt,74,4.35388366422836e-06,7.963805860669741e-06,72
tfidf_meta,hist_gbrt,hist_gbrt,75,4.35388366422836e-06,7.963805860669741e-06,72
tfidf_meta,hist_gbrt,hist_gbrt,76,4.35388366422836e-06,7.963805860669741e-06,72
tfidf_meta,hist_gbrt,hist_gbrt,77,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,78,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,79,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,80,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,81,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,82,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,83,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,84,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,85,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,86,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,87,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,88,0.0,0.0,72
tfidf_meta,hist_gbrt,hist_gbrt,89,0.0,0.0,72
